node_id,name,txt,syntax,tags,is_ro,is_richtxt,has_codebox,has_table,has_image,level,ts_creation,ts_lastsave
120,Optika,"<?xml version=""1.0"" ?><node><rich_text>Teleskop

LED Diody
</rich_text><rich_text link=""webs http://www.soselectronic.cz/optoelektronicke-a-zobrazovaci-prvky/e2030-led-diody-vykonove"">http://www.soselectronic.cz/optoelektronicke-a-zobrazovaci-prvky/e2030-led-diody-vykonove</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.dx.com/s/led%2bgrow?PriceSort=up"">http://www.dx.com/s/led%2bgrow?PriceSort=up</rich_text><rich_text>

</rich_text><rich_text link=""webs http://www.ebay.com/itm/Aquarium-Plant-SMD-LED-Grow-Light-Part-4-1-Red-660nm-Blue-445nm-50W-1000LM-/301325928803?pt=LH_DefaultDomain_0&amp;hash=item46286cc963"">http://www.ebay.com/itm/Aquarium-Plant-SMD-LED-Grow-Light-Part-4-1-Red-660nm-Blue-445nm-50W-1000LM-/301325928803?pt=LH_DefaultDomain_0&amp;hash=item46286cc963</rich_text><rich_text> 
ŠUPA RED/BLUE

nakupy 
</rich_text><rich_text link=""webs http://www.i4wifi.cz/usporna-zarovka-led-3x-mr16-gu5-3-neutralni-bila-4-w-12-v-_d2757.html"">http://www.i4wifi.cz/usporna-zarovka-led-3x-mr16-gu5-3-neutralni-bila-4-w-12-v-_d2757.html</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.i4wifi.cz/usporna-zarovka-led-21x-mr16-gu5-3-studena-bila-4-w-12-v-_d3348.html"">http://www.i4wifi.cz/usporna-zarovka-led-21x-mr16-gu5-3-studena-bila-4-w-12-v-_d3348.html</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.i4wifi.cz/usporna-zarovka-led-24x-mr16-gu5-3-studena-bila-2-w-12-v-_d3341.html"">http://www.i4wifi.cz/usporna-zarovka-led-24x-mr16-gu5-3-studena-bila-2-w-12-v-_d3341.html</rich_text><rich_text> 

Halogeny
</rich_text><rich_text link=""webs http://www.alza.cz/osram-decostar-20w-halogenova-gu5-3-d121408.htm"">http://www.alza.cz/osram-decostar-20w-halogenova-gu5-3-d121408.htm</rich_text><rich_text>

teleskop 
</rich_text><rich_text link=""webs http://dalekohledy.heureka.cz/teleskop-messier-r-80/specifikace/"">http://dalekohledy.heureka.cz/teleskop-messier-r-80/specifikace/</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://dalekohledy.heureka.cz/celestron-ambassador-80az/"">http://dalekohledy.heureka.cz/celestron-ambassador-80az/</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://dalekohledy.heureka.cz/celestron-nexstar-127-slt-127-1500mm/"">http://dalekohledy.heureka.cz/celestron-nexstar-127-slt-127-1500mm/</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://dalekohledy.heureka.cz/celestron-astromaster-130-eq/"">http://dalekohledy.heureka.cz/celestron-astromaster-130-eq/</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://dalekohledy.heureka.cz/celestron-astromaster-90-eq/"">http://dalekohledy.heureka.cz/celestron-astromaster-90-eq/</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://dalekohledy.heureka.cz/celestron-astromaster-70-az/"">http://dalekohledy.heureka.cz/celestron-astromaster-70-az/</rich_text><rich_text> 
 
</rich_text><rich_text link=""webs http://eshop.fomei.com/cz/kategorie/dalekohledy/specialni-teleskopy/"">http://eshop.fomei.com/cz/kategorie/dalekohledy/specialni-teleskopy/</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.astro-forum.cz/cgi-bin/yabb/YaBB.pl?board=astrofoto2"">http://www.astro-forum.cz/cgi-bin/yabb/YaBB.pl?board=astrofoto2</rich_text><rich_text> 
 
</rich_text><rich_text link=""webs http://www.celestron.cz/"">http://www.celestron.cz/</rich_text><rich_text> 
 
tyto2 
</rich_text><rich_text link=""webs http://www.supra-dalekohledy.cz/dalekohled-celestron-21063-astromaster-90-1000mm-az-cdd-3-3535.html"">http://www.supra-dalekohledy.cz/dalekohled-celestron-21063-astromaster-90-1000mm-az-cdd-3-3535.html</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.supra-dalekohledy.cz/dalekohled-celestron-22087-nexstar-90-slt-mak-90-1250mm-cdd-3-3762.html"">http://www.supra-dalekohledy.cz/dalekohled-celestron-22087-nexstar-90-slt-mak-90-1250mm-cdd-3-3762.html</rich_text><rich_text> 
 
 
</rich_text><rich_text link=""webs http://www.dalekohledy.cz/webmagazine/home.asp?idk=1"">http://www.dalekohledy.cz/webmagazine/home.asp?idk=1</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.dalekohledy.cz/webmagazine/products.asp?idk=195"">http://www.dalekohledy.cz/webmagazine/products.asp?idk=195</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.dalekohledy.cz/webmagazine/products.asp?idk=338"">http://www.dalekohledy.cz/webmagazine/products.asp?idk=338</rich_text><rich_text> 
 
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,1495823651.7894063
236,Mechanika,"<?xml version=""1.0"" ?><node><rich_text>Funkce hodinek
</rich_text><rich_text link=""webs https://www.hodinky-damske-panske.cz/hodinarsky-slovnik/funkce-hodinek/"">https://www.hodinky-damske-panske.cz/hodinarsky-slovnik/funkce-hodinek/</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
249,Laboratorní,"<?xml version=""1.0"" ?><node><rich_text>
Hydroflux </rich_text><rich_text link=""webs http://www.hydrofluxutilities.com.au/chemical-supply/"">http://www.hydrofluxutilities.com.au/chemical-supply/</rich_text><rich_text>

Silice a jejich zpracování </rich_text><rich_text link=""webs http://www.tech-info.cz/parfumerie/silice.html"">http://www.tech-info.cz/parfumerie/silice.html</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
255,Transport,"<?xml version=""1.0"" ?><node><rich_text></rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
250,Elektro,"<?xml version=""1.0"" ?><node><rich_text>Cosmic rays interference
</rich_text><rich_text link=""webs https://science.slashdot.org/story/17/02/19/2330251/serious-computer-glitches-can-be-caused-by-cosmic-rays?utm_source=rss1.0mainlinkanon&amp;utm_medium=feed"">https://science.slashdot.org/story/17/02/19/2330251/serious-computer-glitches-can-be-caused-by-cosmic-rays?utm_source=rss1.0mainlinkanon&amp;utm_medium=feed</rich_text><rich_text>


Zvukove

Kamery

</rich_text><rich_text link=""node 100"">OneBoards</rich_text><rich_text>
• Arduino
• Cubietruck
• Cubieboard
• </rich_text><rich_text link=""node 105"">RaspberryPi</rich_text><rich_text>
• Pine64
• CHIP
• Tessel

Routers

</rich_text><rich_text link=""node 123"">HomeAutomation</rich_text><rich_text>

Desktop

</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,1495823795.097447
4,Energie,"<?xml version=""1.0"" ?><node><rich_text>
</rich_text><rich_text link=""webs http://www.plathome.com/casestudy/wlw_utility.html"">http://www.plathome.com/casestudy/wlw_utility.html</rich_text><rich_text>

Kavitační turbína
</rich_text><rich_text link=""webs http://www.jtresnak.com/index.php?p=5"">http://www.jtresnak.com/index.php?p=5</rich_text><rich_text> 
</rich_text><rich_text link=""webs http://www.energoportal.cz/forum/tepelna-cerpadla/kavitacni-vytapeni-47623/?stranka_oblast="">http://www.energoportal.cz/forum/tepelna-cerpadla/kavitacni-vytapeni-47623/?stranka_oblast=</rich_text><rich_text>

Solar
</rich_text><rich_text link=""webs http://www.i4wifi.cz/Alternativni-napajeni/Solarni-panel-DAY4-Flexible-Poly-80-Wp-GSP-80Q-MPPT-10V-EUFREE.html"">http://www.i4wifi.cz/Alternativni-napajeni/Solarni-panel-DAY4-Flexible-Poly-80-Wp-GSP-80Q-MPPT-10V-EUFREE.html</rich_text><rich_text>

Čerpadla povrchová - zahradní
</rich_text><rich_text link=""webs http://www.noto.cz/zahrada/zahradni-technika/zahradni-cerpadla/povrchova-zahradni-cerpadla/"">http://www.noto.cz/zahrada/zahradni-technika/zahradni-cerpadla/povrchova-zahradni-cerpadla/</rich_text><rich_text>

Chladiče
</rich_text><rich_text link=""webs http://www.soselectronic.cz/?str=1466&amp;article=ebm-papst-potrebujete-radikalni-reseni-vetrani-nebo-chlazeni"">http://www.soselectronic.cz/?str=1466&amp;article=ebm-papst-potrebujete-radikalni-reseni-vetrani-nebo-chlazeni</rich_text><rich_text>

Baterie
</rich_text><rich_text link=""webs http://www.i4wifi.cz/Baterie-a-nabijeni/"">http://www.i4wifi.cz/Baterie-a-nabijeni/</rich_text><rich_text>

</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
140,Orgon,"<?xml version=""1.0"" ?><node><rich_text link=""webs http://paprsky1.com/chemtrails-_cloudbuster/orgonit_-_cloudbuster_-_vyroba/orgonit_-_cloudbuster_-_vyroba_.html"">http://paprsky1.com/chemtrails-_cloudbuster/orgonit_-_cloudbuster_-_vyroba/orgonit_-_cloudbuster_-_vyroba_.html</rich_text><rich_text>
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
163,Alternativní,"<?xml version=""1.0"" ?><node><rich_text>CO2 to create electricity
</rich_text><rich_text link=""webs http://www.eurekalert.org/pub_releases/2016-08/cu-csc080416.php"">http://www.eurekalert.org/pub_releases/2016-08/cu-csc080416.php</rich_text><rich_text>
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
187,Sluneční,"<?xml version=""1.0"" ?><node><rich_text>Sluneční kolektrory</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
188,Větrné,"<?xml version=""1.0"" ?><node><rich_text></rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
189,Vodní,"<?xml version=""1.0"" ?><node><rich_text>Možno využívat rozdílů nadmořských výšek u toků</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
193,Jaderná,"<?xml version=""1.0"" ?><node><rich_text>Energie vyvinutá reaktorem (teplo) využita na výrobu:
1. Páry v parním generátoru, která pohání turbíny
2. protékající voda odebírá teplo z aktivní reaktorové zóny</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
2,Data,"<?xml version=""1.0"" ?><node><rich_text scale=""h1"">OS (Operating Systems)</rich_text><rich_text>

</rich_text><rich_text scale=""h1"">Database</rich_text><rich_text>

</rich_text><rich_text scale=""h1"">Software</rich_text><rich_text>

</rich_text><rich_text scale=""h1"">Programming</rich_text><rich_text>

</rich_text><rich_text scale=""h1"">Networking</rich_text><rich_text>
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
5,OS,"<?xml version=""1.0"" ?><node><rich_text scale=""h2"">Microsoft</rich_text><rich_text>
MS-DOS
MS Windows (...,XP, Vista, 7, 8, 10)
MS Windows Phone

</rich_text><rich_text scale=""h2"">Unix</rich_text><rich_text>
Solaris
Linux
GNOME vs MATE vs KDE

</rich_text><rich_text scale=""h2"">Editions</rich_text><rich_text>
Mandriva
Debian
Mint
Ubuntu
Fedora
...

</rich_text><rich_text scale=""h2"">Apple</rich_text><rich_text>

</rich_text><rich_text scale=""h2"">Virtual platforms</rich_text><rich_text>
VMWare
VirtaulBox
Hyper V

Android
KODI(XBMC)
Online Plaforms, Clouds ... </rich_text><rich_text link=""webs http://www.pcmag.com/roundup/306323/the-best-cloud-storage-providers-and-file-syncing-services"">http://www.pcmag.com/roundup/306323/the-best-cloud-storage-providers-and-file-syncing-services</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
171,Database,"<?xml version=""1.0"" ?><node><rich_text>Big Three
Oracle
SAP
SQL Server
 
Most popular </rich_text><rich_text link=""webs http://db-engines.com/en/ranking"">http://db-engines.com/en/ranking</rich_text><rich_text>

MySQL
SQLite
PostgreSQL

Redis
MariaDB </rich_text><rich_text link=""webs https://mariadb.org/"">https://mariadb.org/</rich_text><rich_text>
MongoDB
 
ValentinaDB </rich_text><rich_text link=""webs http://www.valentina-db.com/en/"">http://www.valentina-db.com/en/</rich_text><rich_text>

MS Access

SQL Alchemy</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
6,Software,"<?xml version=""1.0"" ?><node><rich_text scale=""h1"">Mapoaplikace</rich_text><rich_text>
ArcGIS
QGIS
PostGIS
OpenJUMP
CAD (Autocad)
EPANET
OpenLayers
Google Earth
Geocoding
</rich_text><rich_text scale=""h1"">Měření, zkoumání</rich_text><rich_text>
Network
Data Connection
Memory / Storage
CPU
Graphics
Data Analysis / Visualization

</rich_text><rich_text scale=""h2"">Windows monitoring</rich_text><rich_text>
Autoruns
ProcessExplorer

</rich_text><rich_text scale=""h2"">Linux monitoring</rich_text><rich_text>
top
htop
</rich_text><rich_text scale=""h1"">Textové programy</rich_text><rich_text>
Textové editory (PSPad, EditPad, NotePad++,... )
Textové procesory (Word, Libre write)
Tabulkové procesory
Notekeeping
Advanced (EPUB, IPYNB, MarkDown)
Prohlížeče (DocReader, WinDJVU, Nfo\Diz viewery, EPUB, CBR)
PDF Tools
Mapy znaků
OCR (Character Recognition)

Konvertory
Listingy
Syncing
</rich_text><rich_text scale=""h1"">Multimedia</rich_text><rich_text>
</rich_text><rich_text scale=""h2"">Obrázky
</rich_text><rich_text>Obrázkové prohlížeče (ACDSee, Irfan View, FastStone, XnView...)
Aplikace pro kreslení
Vektorové apliakce (InkScape)
</rich_text><rich_text scale=""h2"">Hudba</rich_text><rich_text>
Hudební přehrávače (</rich_text><rich_text link=""webs http://www.foobar2000.org/"">FooBar2000</rich_text><rich_text>, </rich_text><rich_text link=""webs http://www.winamp.com/index.html"">WinAmp</rich_text><rich_text>, ...)
Komplexní nástroje (MediaMonkey, Taggery, Úprava zvuku, ...)
Vytváření hudby (Fruity Loops, Tracker music, Guitar Pro
</rich_text><rich_text scale=""h2"">Multimedia</rich_text><rich_text>
Prezentace
Přehrávání videa (KMPlayer, ZoomPlayer
Multimedia codecs
Konverzní (Format Factory, Super (c), DVDFreeVideo Media Converter ...)
</rich_text><rich_text scale=""h2"">Games</rich_text><rich_text>
Adventury
Akční
...
</rich_text><rich_text scale=""h2"">Komunikace</rich_text><rich_text>
Textové (QIP, ICQ, ...)
Video konference (Skype)
</rich_text><rich_text scale=""h1"">Užitečné</rich_text><rich_text>
Kalkulátory
Slovníky a překladače

Commanders and Folder Explorers
Online services

MindMaps

Writing Virtual images

Browsing
Downloading
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
7,Programming,"<?xml version=""1.0"" ?><node><rich_text scale=""h2"">Algoritmy</rich_text><rich_text>

Methods
Compiling

</rich_text><rich_text scale=""h2"">Version Control</rich_text><rich_text>

</rich_text><rich_text scale=""h2"">OS Scripting</rich_text><rich_text>

</rich_text><rich_text scale=""h2"">Programming languages</rich_text><rich_text>
Unix/Linux Scripting (sh, ksh, bash, perl, ...)
Windows Scripting (vbscript, powershell)
C
C++
C#
Visual Basic
Python
Actionscript / JavaScript
Ajax
Java
RUBY

...

</rich_text><rich_text scale=""h2"">Web Dev</rich_text><rich_text>
Javic (nodejs, npm, Web Components)
HTML
CSS
PHP/MySQL
Templating

</rich_text><rich_text scale=""h2"">Web Server</rich_text><rich_text>
Apache
NGINX
Lighttpd
IIS
ISPConfig

Databases
GIS Webserver

XAMPP
LAMP (MySQL) </rich_text><rich_text link=""webs https://www.turnkeylinux.org/lampstack"">https://www.turnkeylinux.org/lampstack</rich_text><rich_text>
LAPP (PostgreSQL) </rich_text><rich_text link=""webs https://www.turnkeylinux.org/lapp"">https://www.turnkeylinux.org/lapp</rich_text><rich_text>
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
8,Networking,"<?xml version=""1.0"" ?><node><rich_text scale=""h2"">Komunikace</rich_text><rich_text>
Porty
MAC Address

Searching

</rich_text><rich_text scale=""h2"">Security</rich_text><rich_text>
Hacking
</rich_text><rich_text scale=""h2"">File Sharing</rich_text><rich_text>
SAMBA
NAS
windows sdileni
Domains

</rich_text><rich_text scale=""h2"">Neuron Networks</rich_text><rich_text>
Tensor flow
Brain simulator
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
175,Stavby,"<?xml version=""1.0"" ?><node><rich_text link=""webs http://www.toxel.com/tech/2016/06/23/hanging-tree-house/"">http://www.toxel.com/tech/2016/06/23/hanging-tree-house/</rich_text><rich_text>

</rich_text><rich_text link=""webs http://bydleni.idnes.cz/levne-domy-z-polinek-0lq-/stavba.aspx?c=A150117_184553_stavba_rez"">http://bydleni.idnes.cz/levne-domy-z-polinek-0lq-/stavba.aspx?c=A150117_184553_stavba_rez</rich_text><rich_text>
 
</rich_text><rich_text link=""webs http://bydleni.idnes.cz/rodinny-dum-ze-slamy-0ly-/stavba.aspx?c=A131123_125349_stavba_rez"">http://bydleni.idnes.cz/rodinny-dum-ze-slamy-0ly-/stavba.aspx?c=A131123_125349_stavba_rez</rich_text><rich_text>
 
</rich_text><rich_text link=""webs http://bydleni.idnes.cz/rodinny-dum-zvladli-postavit-za-150-tisic-stacilo-mit-slamu-drevo-a-jil-125-/stavba.aspx?c=A091230_115057_stavba_web"">http://bydleni.idnes.cz/rodinny-dum-zvladli-postavit-za-150-tisic-stacilo-mit-slamu-drevo-a-jil-125-/stavba.aspx?c=A091230_115057_stavba_web</rich_text><rich_text>
 
</rich_text><rich_text link=""webs http://bydleni.idnes.cz/sobestacny-rodinny-domek-za-600-000-dnh-/stavba.aspx?c=A130831_192339_stavba_rez"">http://bydleni.idnes.cz/sobestacny-rodinny-domek-za-600-000-dnh-/stavba.aspx?c=A130831_192339_stavba_rez</rich_text><rich_text>
 
Málo peněz
</rich_text><rich_text link=""webs http://www.rozhlas.cz/dvojka/kupredudominulosti/_zprava/rika-se-ze-hodne-penez-vas-cini-svobodnym-ja-tvrdim-ze-jsem-svobodny-protoze-nemam-slozenky-a-potrebuji-malo--1453730"">http://www.rozhlas.cz/dvojka/kupredudominulosti/_zprava/rika-se-ze-hodne-penez-vas-cini-svobodnym-ja-tvrdim-ze-jsem-svobodny-protoze-nemam-slozenky-a-potrebuji-malo--1453730</rich_text><rich_text>
</rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
9,Domy,"<?xml version=""1.0"" ?><node><rich_text></rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
10,Infrastruktura,"<?xml version=""1.0"" ?><node><rich_text></rich_text></node>",custom-colors,,0,1,0,0,0,0,0,0
328,Fyzicko-geografická sféra,"<?xml version=""1.0"" encoding=""UTF-8""?>
<node><rich_text>Fyzicko-Geografická sféra

• Litosféra
• Atmosféra
• Hydrosféra
• Pedosféra
• Biosféra


</rich_text></node>
",custom-colors,,0,1,0,0,0,0,0,1661869242
333,Vesmírné cykly,"<?xml version=""1.0"" encoding=""UTF-8""?>
<node/>
",custom-colors,,0,1,0,0,0,0,0,1661869287
39,Toxikologie,"<?xml version=""1.0"" encoding=""UTF-8""?>
<node/>
",custom-colors,,0,1,0,0,0,0,0,1661869276
246,Celky,"<?xml version=""1.0"" encoding=""UTF-8""?>
<node/>
",custom-colors,,0,1,0,0,0,0,0,1665528225
